         972820178 function calls (958199753 primitive calls) in 786.661 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    27102    0.007    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/concat.py:139(<genexpr>)
     4534    0.007    0.000    0.007    0.000 {built-in method numpy.core.multiarray.zeros}
     6039    0.007    0.000    1.895    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexing.py:1778(_get_list_axis)
     9372    0.007    0.000    0.498    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/dtypes.py:153(__init__)
      988    0.007    0.000    0.019    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4801(_stack_arrays)
     2826    0.007    0.000    0.025    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/reshape/concat.py:292(<listcomp>)
    14009    0.007    0.000    0.022    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/styles/cell_style.py:53(__new__)
      441    0.007    0.000    0.083    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/zipfile.py:995(close)
     5151    0.007    0.000    0.034    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/fromnumeric.py:882(argsort)
     6117    0.007    0.000    0.161    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:3660(<listcomp>)
     2830    0.007    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/common.py:655(_get_distinct_objs)
     2830    0.007    0.000    0.144    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/reshape/concat.py:446(_get_comb_axis)
     2438    0.007    0.000    0.014    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:2192(should_store)
     2320    0.007    0.000    0.218    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:2397(take_nd)
     2324    0.007    0.000    0.018    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/config.py:78(_get_single_key)
     5693    0.007    0.000    0.167    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/base.py:817(__iter__)
      202    0.007    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:830(get_data)
    54571    0.007    0.000    0.007    0.000 {built-in method builtins.chr}
     6039    0.007    0.000    0.019    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/common.py:262(_count_not_none)
     8531    0.006    0.000    0.016    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:817(__len__)
     6053    0.006    0.000    0.006    0.000 {built-in method numpy.core.multiarray.bincount}
     7052    0.006    0.000    0.023    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/categorical.py:130(_maybe_to_categorical)
     2228    0.006    0.000    0.287    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/concat.py:188(_concat_asobject)
     2830    0.006    0.000    0.275    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:5183(<listcomp>)
    10684    0.006    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:717(_coerce_to_ndarray)
     9023    0.006    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/dtypes.py:645(construct_from_string)
     8511    0.006    0.000    0.015    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:2556(_ensure_valid_index)
     8492    0.006    0.000    0.018    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:1074(<genexpr>)
     2280    0.006    0.000    0.345    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/concat.py:171(_concat_categorical)
     2297    0.006    0.000    0.030    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:318(concat_same_type)
      561    0.006    0.000    0.122    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:6452(_homogenize)
     2539    0.006    0.000    0.040    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:1987(_check_setitem_copy)
    21389    0.006    0.000    0.006    0.000 {method 'upper' of 'str' objects}
    11386    0.006    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexing.py:2148(need_slice)
      882    0.006    0.000    0.010    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/zipfile.py:384(FileHeader)
     2126    0.006    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/jdcal.py:72(gcal2jd)
       23    0.006    0.000   29.771    1.294 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/writer/excel.py:196(_write_worksheets)
     2124    0.006    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/common.py:170(_maybe_box_datetimelike)
     6161    0.006    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:1112(_get_names)
     2579    0.006    0.000    0.012    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/sequence.py:24(__set__)
     2830    0.006    0.000    0.108    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/api.py:45(_get_combined_index)
     9887    0.006    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:5223(<listcomp>)
     2830    0.006    0.000    0.027    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:334(_from_axes)
     2324    0.006    0.000    0.309    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:1789(_concat)
     2228    0.006    0.000    0.180    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/concat.py:189(<listcomp>)
     2320    0.005    0.000    0.005    0.000 {method 'map_locations' of 'pandas._libs.hashtable.StringHashTable' objects}
    26450    0.005    0.000    0.005    0.000 {method 'values' of 'dict' objects}
     3943    0.005    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/copy.py:66(copy)
  621/619    0.005    0.000    0.049    0.000 {built-in method builtins.__build_class__}
     2360    0.005    0.000    0.052    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/sorting.py:230(nargsort)
     6041    0.005    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:331(<listcomp>)
     2831    0.005    0.000    0.028    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/shape_base.py:234(<listcomp>)
     2324    0.005    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/config.py:547(_get_root)
     2324    0.005    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/copy.py:252(_keep_alive)
     5711    0.005    0.000    0.016    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:543(shape)
     8701    0.005    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:563(__array__)
     2124    0.005    0.000    0.020    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/utils/datetime.py:69(to_excel)
     2830    0.005    0.000    0.132    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/api.py:35(_get_objs_combined_axis)
      424    0.005    0.000    0.022    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/__init__.py:19(__new__)
    12738    0.005    0.000    0.038    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:1088(<genexpr>)
     7052    0.005    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/categorical.py:415(ordered)
        1    0.005    0.005    0.387    0.387 /Users/khaibnd/eclipse-workspace/LNWG4/src/initial_solution/initial_solution.py:101(generate_df_required_job_num)
    21600    0.005    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/dtypes.py:334(categories)
    10141    0.005    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/xml/etree/ElementTree.py:848(add_qname)
     2320    0.005    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/compat/numpy/function.py:119(validate_argsort_with_ascending)
     4246    0.005    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4832(<listcomp>)
     4648    0.005    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/config.py:562(_get_deprecated_option)
      288    0.005    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/util/hashing.py:23(_combine_hash_arrays)
    12106    0.005    0.000    0.005    0.000 {method 'insert' of 'list' objects}
     2830    0.005    0.000    0.019    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/api.py:39(<listcomp>)
     7160    0.005    0.000    0.005    0.000 {method 'split' of 'str' objects}
    18117    0.005    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/common.py:264(<genexpr>)
     4824    0.005    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/dtypes.py:33(__str__)
     2324    0.005    0.000    0.030    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/config.py:96(_get_option)
     2831    0.004    0.000    0.057    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/shape_base.py:182(vstack)
     5191    0.004    0.000    0.027    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/fromnumeric.py:49(_wrapfunc)
    12738    0.004    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:1077(<genexpr>)
     2844    0.004    0.000    0.107    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:6423(convert)
     2324    0.004    0.000    0.184    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:1797(_concat_same_dtype)
      441    0.004    0.000    0.021    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/zipfile.py:1430(_open_to_write)
      473    0.004    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/lib/function_base.py:1079(diff)
     2830    0.004    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/concat.py:89(_get_frame_result_type)
     2320    0.004    0.000    0.105    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:1881(hasnans)
    12106    0.004    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/numeric.py:1586(<listcomp>)
     2268    0.004    0.000    0.166    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/categorical.py:1411(get_values)
       23    0.004    0.000    0.004    0.000 {method 'close' of '_io.BufferedRandom' objects}
   652/73    0.004    0.000    0.020    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/serialisable.py:47(from_tree)
     2324    0.004    0.000    0.326    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/reshape/concat.py:512(_concat_indexes)
     6041    0.004    0.000    0.095    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:2041(identical)
     2324    0.004    0.000    0.012    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/concat.py:485(<listcomp>)
      418    0.004    0.000   16.858    0.040 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/xml/etree/ElementTree.py:720(write)
     2124    0.004    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/styles/styleable.py:40(__set__)
     2124    0.004    0.000    0.013    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/cell/cell.py:269(_set_time_format)
    19348    0.004    0.000    0.004    0.000 {method 'copy' of 'dict' objects}
      418    0.004    0.000   16.862    0.040 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/xml/etree/ElementTree.py:1119(tostring)
     3520    0.004    0.000    0.174    0.000 {method 'extend' of 'list' objects}
     2320    0.004    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:1720(iget)
     6522    0.004    0.000    0.012    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:4222(_ensure_has_len)
      234    0.004    0.000   29.194    0.125 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/worksheet/worksheet.py:887(_write)
      475    0.004    0.000    0.117    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:6356(_list_to_arrays)
     4285    0.004    0.000    0.014    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/base.py:162(__set__)
     2324    0.003    0.000    0.034    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/config.py:223(__call__)
      484    0.003    0.000    0.003    0.000 {pandas._libs.lib.to_object_array}
     8492    0.003    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:1081(<genexpr>)
    24212    0.003    0.000    0.003    0.000 {built-in method _operator.index}
      288    0.003    0.000    0.034    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/dtypes.py:230(_hash_categories)
       90    0.003    0.000    0.003    0.000 {method 'unique' of 'pandas._libs.hashtable.PyObjectHashTable' objects}
     9886    0.003    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/codecs.py:326(reset)
     4249    0.003    0.000    0.003    0.000 {built-in method utcfromtimestamp}
     7066    0.003    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/common.py:238(_all_none)
      441    0.003    0.000    0.003    0.000 {built-in method zlib.compressobj}
    10630    0.003    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/jdcal.py:56(ipart)
     2280    0.003    0.000    0.012    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/concat.py:200(<listcomp>)
      476    0.003    0.000    0.003    0.000 {built-in method zlib.crc32}
    12106    0.003    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2651(ndim)
     8492    0.003    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:1083(<genexpr>)
    15440    0.003    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/concat.py:95(<genexpr>)
      181    0.003    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/xlrd/xlsx.py:620(do_row)
      257    0.003    0.000    0.003    0.000 {method 'write' of '_io.BytesIO' objects}
     2124    0.003    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/styles/styleable.py:51(__get__)
     2320    0.003    0.000    0.003    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
      487    0.003    0.000    0.025    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4769(_multi_blockify)
    12106    0.003    0.000    0.003    0.000 {method 'item' of 'numpy.ndarray' objects}
      288    0.003    0.000    0.003    0.000 {pandas._libs.hashing.hash_object_array}
     2504    0.003    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:1707(shape)
      441    0.003    0.000    0.003    0.000 {built-in method time.localtime}
     2830    0.003    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/reshape/concat.py:488(<listcomp>)
     2062    0.003    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/base.py:36(__init__)
     2372    0.003    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/base.py:702(shape)
     6039    0.003    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:2927(_can_reindex)
      465    0.003    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/zipfile.py:320(__init__)
     2235    0.003    0.000    0.003    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
     2124    0.003    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/styles/numbers.py:103(is_date_format)
     3361    0.002    0.000    0.034    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:1623(inferred_type)
   171/54    0.002    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/sre_parse.py:470(_parse)
        1    0.002    0.002    0.005    0.005 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/mimetypes.py:207(readfp)
     2399    0.002    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/base.py:20(__init__)
      441    0.002    0.000    0.470    0.001 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/zipfile.py:983(write)
     2324    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/config.py:529(_select_options)
       40    0.002    0.000  682.184   17.055 /Users/khaibnd/eclipse-workspace/LNWG4/src/fitness_calculation/fitness_calculation.py:324(calculate_weighted_tardiness)
     2830    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/common.py:225(_not_none)
     2830    0.002    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/reshape/concat.py:416(_get_result_dim)
     2188    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/categorical.py:1156(shape)
     4824    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/categorical.py:1730(__len__)
     8490    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/common.py:227(<genexpr>)
      561    0.002    0.000    0.203    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4634(create_block_manager_from_arrays)
     2320    0.002    0.000    0.086    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:1862(_isnan)
     7066    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/range.py:146(_validate_dtype)
    15947    0.002    0.000    0.002    0.000 {built-in method builtins.id}
      928    0.002    0.000    0.002    0.000 {method 'tell' of '_io.BufferedRandom' objects}
      418    0.002    0.000    0.014    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/contextlib.py:338(__exit__)
     2372    0.002    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/dtypes.py:201(__eq__)
     7238    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/base.py:51(_convert)
       23    0.002    0.000    0.004    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/zipfile.py:1687(_write_end_record)
       47    0.002    0.000    0.003    0.000 {method 'choice' of 'mtrand.RandomState' objects}
     2987    0.002    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4804(_asarray_compat)
     2324    0.002    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/config.py:603(_warn_if_deprecated)
1657/1189    0.002    0.000    0.018    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/sequence.py:34(to_tree)
      514    0.002    0.000    0.092    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/api.py:61(_union_indexes)
     1346    0.002    0.000    0.002    0.000 {built-in method _struct.pack}
       23    0.002    0.000    0.030    0.001 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/writer/workbook.py:75(write_workbook)
      202    0.002    0.000    0.002    0.000 {method 'read' of '_io.FileIO' objects}
    10630    0.002    0.000    0.002    0.000 {built-in method math.modf}
      561    0.002    0.000    0.333    0.001 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:6156(_arrays_to_mgr)
     2324    0.002    0.000    0.013    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/concat.py:477(<listcomp>)
       81    0.002    0.000    0.024    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexing.py:293(_setitem_with_indexer)
    10308    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/numerictypes.py:1002(<listcomp>)
   348/38    0.002    0.000    0.006    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/sre_compile.py:64(_compile)
      234    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/posixpath.py:104(split)
       23    0.002    0.000   29.956    1.302 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/writer/excel.py:68(write_data)
     2831    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4873(<listcomp>)
     2227    0.002    0.000    0.017    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/re.py:286(_compile)
      257    0.002    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/packaging/manifest.py:166(append)
     7000    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/categorical.py:425(_constructor)
      531    0.002    0.000    0.002    0.000 /Users/khaibnd/eclipse-workspace/LNWG4/src/data/data.py:55(num_sunday)
     4077    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/namespace.py:5(namespaced)
     2124    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/utils/datetime.py:121(time_to_days)
      432    0.002    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/__init__.py:10(__new__)
      234    0.002    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/styles/differential.py:37(__init__)
      531    0.002    0.000    0.002    0.000 /Users/khaibnd/eclipse-workspace/LNWG4/src/data/data.py:112(num_sunday)
     2579    0.002    0.000    0.003    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/sequence.py:27(<listcomp>)
      418    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/contextlib.py:288(push)
     1661    0.002    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/nested.py:29(__set__)
     2389    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:5225(<listcomp>)
      475    0.002    0.000    0.109    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:6429(<listcomp>)
     4212    0.002    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/worksheet/header_footer.py:114(__bool__)
     4824    0.001    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/dtypes.py:30(__unicode__)
      510    0.001    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/api.py:103(_sanitize_and_check)
       81    0.001    0.000    0.002    0.000 {pandas._libs.lib.maybe_convert_numeric}
      475    0.001    0.000    0.118    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:6262(_to_arrays)
       27    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
     6111    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
       23    0.001    0.000    0.020    0.001 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/writer/strings.py:13(write_string_table)
      202    0.001    0.000    0.028    0.000 <frozen importlib._bootstrap_external>:743(get_code)
      236    0.001    0.000    0.002    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/posixpath.py:75(join)
      441    0.001    0.000    0.005    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/zipfile.py:967(__init__)
